bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,Die Blutige Herberge - Die Schausteller,2017,,Nicolas Robert,"Luis Francisco,Weberson Santiago","Pearl Games,Asmodee Deutschland",2,4,,,,,14,,60,75,,,,,,,,,,,,,,1.0,,,,,die-blutige-herberge-die-schausteller,,
,Die Börse,2000,,Peter Schurzmann,Andreas Krebs,W&L Verlagsgesellschaft,2,4,,,,,12,,60,60,,,,,,,,,,,,,,3.0,,,,,die-boerse,,
,Die Bosse,1991,,Sid Sackson,,F.X. Schmid,2,6,,,,,12,,60,60,,,,,,,,,,,,,,3.0,,,,,die-bosse,,
,Die Box,2015,,"Nicole Stiehl,Till Meyer,Klaus-Peter Rudolph,H. & W. Fuhr",Christian Opperer,Spieltrieb,2,8,,,,,6,,10,30,,,,,,,,,,,,,,1.0,,,,,die-box,,
,Die Brieftasche des Paten: Greif Zu!,2018,,"Marie Fort,Wilfried Fort",,"Lifestyle Boardgames,Huch!",2,7,,,,,8,,15,30,,,,,,,,,,,,,,2.0,,,,,die-brieftasche-des-paten-greif-zu,,
,Die Brücken von Shangrila,2003,,Leo Colovini,"Andreas Steiner,Imelda Vohwinkel",Kosmos,3,4,,,,,10,,60,60,,,,,,,,,,,,,,3.0,,,,,die-bruecken-von-shangrila,,
,Die bunte Bande,2017,,,Johann Rüttinger,Noris Spiele,2,4,,,,,4,,10,15,,,,,,,,,,,,,,1.0,,,,,die-bunte-bande,,
,Die Burgen von Burgund,2011,,Stefan Feld,"Harald Lieske,Julien Delval","Ravensburger Spieleverlag,Alea",2,4,,,,,12,,90,120,,,,,,Burgen von Burgund,,,,,,,,4.0,,,,,die-burgen-von-burgund,,
,Die Burgen von Burgund: Das Kartenspiel,2016,,Stefan Feld,"Harald Lieske,Julien Delval","Ravensburger Spieleverlag,Alea",1,4,,,,,12,,30,60,,,,,,Burgen von Burgund,,,,,,,,3.0,,,,,die-burgen-von-burgund-das-kartenspiel,,
,Die Burgen von Burgund: Das Würfelspiel,2017,,"Stefan Feld,Christoph Toussaint",,"Ravensburger Spieleverlag,Alea",1,5,,,,,10,,30,40,,,,,,Burgen von Burgund,,,,,,,,1.0,,,,,die-burgen-von-burgund-das-wuerfelspiel,,
,Die Burgen von Burgund: Handelsrouten,2017,,Stefan Feld,,Alea,2,4,,,,,,,90,120,,,,,,,,,,,,,,4.0,,,,,die-burgen-von-burgund-handelsrouten,,
,Die Claymore Saga,1992,,Stephen Baker,,MB,2,,,,,,10,,40,60,,,,,,,,,,,,,,2.0,,,,,die-claymore-saga,,
,Die Crew,2020,,Thomas Sing,Marco Armbruster,Kosmos,3,5,,,,,10,,20,25,,,,,,,,,,,,,,1.0,,,,,die-crew,,
,Die Damen von Troyes,2012,,"Alain Orban,Xavier Georges,Sébastien Dujardin",Alexandre Roche,"Heidelberger Spieleverlag,Pearl Games",2,4,,,,,14,,90,90,,,,,,,,,,,,,,3.0,,,,,die-damen-von-troyes,,
,Die Dolmengötter,2005,,Thomas Odenhoven,Steffi Krage,eggertspiele,2,5,,,,,10,,30,70,,,,,,Dolmengötter,,,,,,,,3.0,,,,,die-dolmengoetter,,
,Die Dracheninsel,2003,,Tom Schoeps,Andrea Boekhoff,Amigo Spiel + Freizeit,3,5,,,,,10,,60,60,,,,,,,,,,,,,,3.0,,,,,die-dracheninsel,,
,Die drei !!!: Geheimnis der alten Villa,2016,,Wolfgang Dirscherl,"Oliver Freudenreich,Sandra Freudenreich",Kosmos,2,4,,,,,8,,15,20,,,,,,Die drei !!!,,,,,,,,1.0,,,,,die-drei-geheimnis-der-alten-villa,,
,Die drei ??? Kids: Gespensterjagd,2016,,"Inka Brand,Markus Brand",,Kosmos,2,4,,,,,6,,20,25,,,,,,Die drei ??? Kids,,,,,,,,1.0,,,,,die-drei-kids-gespensterjagd,,
,Die drei ??? Kids: Spur des Drachen,2014,,Steffen Bogen,,Kosmos,1,4,,,,,7,,,,,,,,,Die drei ??? Kids,,,,,,,,2.0,,,,,die-drei-kids-spur-des-drachen,,
,Die drei kleinen Schweinchen,2017,,Laurent Pouchain,Xavier Collette,"Asmodee Deutschland,Purple Brain Creations",2,5,,,,,7,,20,25,,,,,,Märchen & Spiele,,,,,,,,2.0,,,,,die-drei-kleinen-schweinchen,,
,Die drei Magier,1985,,"Johann Rüttinger,Michael Rüttinger",Johann Rüttinger,Noris Spiele,3,,,,,,10,,60,75,,,,,,,,,,,,,,3.0,,,,,die-drei-magier,,
,Die fiesen 7,2015,,Jacques Zeimet,"Johann Rüttinger,Rolf ""Arvi"" Vogt",Drei Hasen in der Abendsonne,2,6,,,,,8,,15,25,,,,,,,,,,,,,,2.0,,,,,die-fiesen-7,,
,Die freche Sprechhexe,2018,,"Kai Haferkamp,Gertraud E. Heuß-Gierl",Gabriela Silveira,Ravensburger Spieleverlag,2,4,,,,,4,,20,25,,,,,,,,,,,,,,2.0,,,,,die-freche-sprechhexe,,
,Die frosch-fröhliche Poolparty,1999,,Hajo Bücken,Oliver Freudenreich,Amigo Spiel + Freizeit,2,6,,,,,8,,30,30,,,,,,,,,,,,,,3.0,,,,,die-frosch-froehliche-poolparty,,
,Die Fürsten von Catan,2010,,Klaus Teuber,"Michael Menzel,Michaela ""Fine Tuning"" Kienle",Kosmos,2,,,,,,10,,30,75,,,,,,Die Siedler von Catan,,,,,,,,3.0,,,,,die-fuersten-von-catan,,
,Die Fürsten von Florenz,2000,,"Wolfgang Kramer,Richard Ulrich,Jens Christopher Ulrich","Cyril Demaegd,Eckhard Freytag",Alea,2,5,,,,,12,,90,120,,,,,,,,,,,,,,3.0,,,,,die-fuersten-von-florenz,,
,Die Gärten der Alhambra,2004,,Dirk Henn,Jo Hartwig,Queen Games,2,4,,,,,10,,45,60,,,,,,Alhambra,,,,,,,,3.0,,,,,die-gaerten-der-alhambra,,
,Die Gärten von Versailles,2017,,"Günter Burkhardt,Lena Burkhardt",Anne Pätzke,Schmidt Spiele,2,5,,,,,8,,20,25,,,,,,,,,,,,,,2.0,,,,,die-gaerten-von-versailles,,
,Die Gefährten des Marco Polo,2017,,"Simone Luciani,Daniele Tascini",Dennis Lohausen,Hans im Glück Verlag,2,5,,,,,12,,90,110,,,,,,,,,,,,,,4.0,,,,,die-gefaehrten-des-marco-polo,,
,Die geheimnisvolle Drachenhöhle,2015,,"Walter Obert,Carlo Emanuele Lanzavecchia","Rolf ""Arvi"" Vogt",Drei Magier Spiele,2,4,,,,,5,,20,25,,,,,,,,,,,,,,1.0,,,,,die-geheimnisvolle-drachenhoehle,,
,Die Gilde der fahrenden Händler,2022,,"Brett J. Gilbert,Matthew Dunstan",Gerrart Landman,Skellig Games,1,4,,,,,14,,40,50,,,,,,,,,,,,,,1.0,,,,,die-gilde-der-fahrenden-haendler,,
,Die Glassstraße: Harlekin,2015,,,Dennis Lohausen,"spielbox,Feuerland Spiele",1,4,,,,,12,,75,90,,,,,,,,,,,,,,3.0,,,,,die-glassstrasse-harlekin,,
,Die Glasstraße,2013,,Uwe Rosenberg,Dennis Lohausen,Feuerland Spiele,1,4,,,,,12,,75,90,,,,,,,,,,,,,,3.0,,,,,die-glasstrasse,,
,Die goldene Stadt,2009,,Michael Schacht,"Claus Stephan,Martin Hoffmann",Kosmos,3,4,,,,,10,,60,75,,,,,,,,,,,,,,3.0,,,,,die-goldene-stadt,,
,Die Goldsäulen von Menara,2018,,Oliver Richtberg,Sébastien Caiveau,Zoch Verlag,1,4,,,,,8,,45,60,,,,,,,,,,,,,,3.0,,,,,die-goldsaeulen-von-menara,,
,Die große Bärenwaage,1994,,Christine Welz,Björn Pertoft,Ravensburger Spieleverlag,2,,,,,,7,,15,15,,,,,,,,,,,,,,2.0,,,,,die-grosse-baerenwaage,,
,Die große Spielesammlung,2009,,,,Schmidt Spiele,1,99,,,,,6,,,,,,,,,Spielesammlung,,,,,,,,1.0,,,,,die-grosse-spielesammlung,,
,Die großen Abenteuer der kleinen Hobbits,1994,,"Jean Vanaise,Philippe Janssens",Jo Hartwig,Queen Games,2,4,,,,,10,,60,120,,,,,,,,,,,,,,3.0,,,,,die-grossen-abenteuer-der-kleinen-hobbits,,
,Die guten und die bösen Geister,2015,,Alex Randolph,,Asmodee Deutschland,2,4,,,,,5,,15,20,,,,,,,,,,,,,,1.0,,,,,die-guten-und-die-boesen-geister,,
,Die Händler,2010,,"Wolfgang Kramer,Richard Ulrich","Jo Hartwig,Stéphane Poinsot",eggertspiele,2,4,,,,,10,,90,120,,,,,,,,,,,,,,3.0,,,,,die-haendler,,
,Die Händler von Genua,2001,,Rüdiger Dorn,Franz Vohwinkel,Alea,2,5,,,,,12,,60,120,,,,,,,,,,,,,,3.0,,,,,die-haendler-von-genua,,
,Die Händler von Osaka,2017,,Susumu Kawasaki,Atha Kanaani,"Z-Man Games,Asmodee Deutschland",2,4,,,,,10,,30,40,,,,,,,,,,,,,,2.0,,,,,die-haendler-von-osaka,,
,Die Hängenden Gärten,2008,,Din Li,Harald Lieske,Hans im Glück Verlag,2,4,,,,,8,,45,45,,,,,,,,,,,,,,3.0,,,,,die-haengenden-gaerten,,
,Die Häschenschule - Memo,2016,,,Fritz Koch-Gotha,Haba-Habermaaß GmbH,2,4,,,,,4,,5,10,,,,,,,,,,,,,,2.0,,,,,die-haeschenschule-memo,,
,Die Hanse,1994,,Tom Schoeps,,Queen Games,3,6,,,,,10,,60,90,,,,,,,,,,,,,,3.0,,,,,die-hanse,,
,Die Hausnummern von Samarkand,1998,,Dr. F. Hein,,F-Hein-Spiele,1,,,,,,5,,5,45,,,,,,,,,,,,,,3.0,,,,,die-hausnummern-von-samarkand,,
,Die Heinzels – Mission Pupsrakete,2020,,,,Schmidt Spiele,2,4,,,,,7,,20,20,,,,,,,,,,,,,,1.0,,,,,die-heinzels-mission-pupsrakete,,
,Die Heinzels – Schnipp Schnapp,2020,,,,Schmidt Spiele,2,4,,,,,4,,10,10,,,,,,,,,,,,,,1.0,,,,,die-heinzels-schnipp-schnapp,,
,Die Helden von Kaskaria,2016,,Benjamin Schwer,Jann Kerntke,Haba-Habermaaß GmbH,2,4,,,,,6,,20,25,,,,,,,,,,,,,,2.0,,,,,die-helden-von-kaskaria,,
,Die Höhle der Löwen,2017,,,,Noris Spiele,3,6,,,,,12,,30,45,,,,,,,,,,,,,,2.0,,,,,die-hoehle-der-loewen,,
,Die Hörbies,2017,,Wolfgang A. Lehmann,Raimund Frey,Haba-Habermaaß GmbH,3,4,,,,,5,,15,20,,,,,,,,,,,,,,2.0,,,,,die-hoerbies,,
,Die holde Isolde,2015,,Nicolas Poncin,"Pierre ""Pierô"" Lechevalier",Schmidt Spiele,2,5,,,,,8,,30,40,,,,,,,,,,,,,,2.0,,,,,die-holde-isolde,,
,Die internationale Sprachen-Rallye,2014,,Kai Haferkamp,Nora Nowatzyk,Ravensburger Spieleverlag,1,4,,,,,6,,20,40,,,,,,tiptoi,,,,,,,,2.0,,,,,die-internationale-sprachen-rallye,,
,Die Intrigen von Westeros,2014,,Reiner Knizia,Evan Simonet,"Heidelberger Spieleverlag,Fantasy Flight Games",2,6,,,,,8,,30,45,,,,,,,,,,,,,,2.0,,,,,die-intrigen-von-westeros,,
,Die Kette von Saba,1997,,Martin Ebel,,Queen Games,3,7,,,,,8,,60,120,,,,,,,,,,,,,,3.0,,,,,die-kette-von-saba,,
,Die Kinder von Carcassonne,2009,,Marco Teubner,"Rolf ""Arvi"" Vogt",Hans im Glück Verlag,2,4,,,,,4,,10,15,,,,,,Carcassonne,,,,,,,,1.0,,,,,die-kinder-von-carcassonne,,
,Die kleine Hexe: Das turbulente Flug- und Suchspiel,2018,,Kai Haferkamp,Fiore GmbH Büro für Gestaltung,Huch!,2,4,,,,,5,,15,15,,,,,,,,,,,,,,2.0,,,,,die-kleine-hexe-das-turbulente-flug-und-suchspiel,,
,Die kleine Hexe: Das verdrehte Memospiel,2018,,Kai Haferkamp,Fiore GmbH Büro für Gestaltung,Huch!,2,4,,,,,5,,20,25,,,,,,,,,,,,,,2.0,,,,,die-kleine-hexe-das-verdrehte-memospiel,,
,Die kleine Raupe Nimmersatt: Das Spiel zum Buch,2010,,Kai Haferkamp,Eric Carle,Schmidt Spiele,2,4,,,,,3,,15,20,,,,,,Die kleine Raupe Nimmersatt,,,,,,,,1.0,,,,,die-kleine-raupe-nimmersatt-das-spiel-zum-buch,,
,Die kleine Raupe Nimmersatt: Erster Spielspaß,2016,,,Eric Carle,Schmidt Spiele,1,4,,,,,3,,10,15,,,,,,Die kleine Raupe Nimmersatt,,,,,,,,1.0,,,,,die-kleine-raupe-nimmersatt-erster-spielspass,,
,Die kleine Raupe Nimmersatt: Kunterbuntes Früchtesammeln,2009,,"Jürgen Lange,Angelika Lange",Eric Carle,Schmidt Spiele,2,4,,,,,3,,10,15,,,,,,Die kleine Raupe Nimmersatt,,,,,,,,1.0,,,,,die-kleine-raupe-nimmersatt-kunterbuntes-fruechtesammeln,,
,Die kleine Raupe Nimmersatt: Lerne zählen!,2009,,,Eric Carle,Schmidt Spiele,1,3,,,,,3,,10,15,,,,,,Die kleine Raupe Nimmersatt,,,,,,,,1.0,,,,,die-kleine-raupe-nimmersatt-lerne-zaehlen,,
,Die kleine Raupe Nimmersatt: Mein erstes Würfelspiel,2019,,,,Schmidt Spiele,2,4,,,,,3,,10,15,,,,,,Meine ersten Spiele,,,,,,,,1.0,,,,,die-kleine-raupe-nimmersatt-mein-erstes-wuerfelspiel,,
,Die kleine Raupe Nimmersatt: Memo,2009,,,Eric Carle,Schmidt Spiele,2,4,,,,,3,,10,15,,,,,,Die kleine Raupe Nimmersatt,,,,,,,,2.0,,,,,die-kleine-raupe-nimmersatt-memo,,
,Die kleinen Drachenritter,2012,,Marco Teubner,Antje Flad,Huch! & friends,2,4,,,,,5,,10,15,,,,,,,,,,,,,,1.0,,,,,die-kleinen-drachenritter,,
,Die kleinen Regentropfen,2008,,Susanne Galonska,Andrea Mangold,IQ Spiele,1,4,,,,,4,,20,25,,,,,,,,,,,,,,1.0,,,,,die-kleinen-regentropfen,,
,Die kleinen Zauberlehrlinge,2010,,"Thomas Daum,Violetta Leitner","Rolf ""Arvi"" Vogt",Drei Magier Spiele,2,4,,,,,5,,20,30,,,,,,,,,,,,,,1.0,,,,,die-kleinen-zauberlehrlinge,,
,Die Kolonisten,2016,,Tim Puls,Klemens Franz,"Lookout Games,Mayfair Games",1,4,,,,,12,,30,120,,,,,,,,,,,,,,5.0,,,,,die-kolonisten,,
,Die Kullerbande,2005,,Heinz Meister,Marina Wiechmann,Haba-Habermaaß GmbH,2,8,,,,,5,,15,20,,,,,,,,,,,,,,2.0,,,,,die-kullerbande,,
,Die Legende der Irrlichter,2018,,Kai Haferkamp,Stephanie Böhm,Haba-Habermaaß GmbH,2,4,,,,,6,,20,30,,,,,,,,,,,,,,1.0,,,,,die-legende-der-irrlichter,,
,Die Legende des Wendigo,2017,,Christian Lemay,,"Iello,Asmodee Deutschland,Le Scorpion Masqué",2,6,,,,,10,,10,15,,,,,,,,,,,,,,2.0,,,,,die-legende-des-wendigo,,
,Die Legenden von Andor,2012,,Michael Menzel,Michael Menzel,Kosmos,2,4,,,,,10,,60,90,,,,,,Die Legenden von Andor,,,,,,,,3.0,,,,,die-legenden-von-andor,,
,Die Legenden von Andor: Bonusbox,2017,,Michael Menzel,Michael Menzel,Kosmos,2,4,,,,,10,,60,90,,,,,,Die Legenden von Andor,,,,,,,,3.0,,,,,die-legenden-von-andor-bonusbox,,
,Die Legenden von Andor: Chada & Thorn,2015,,Gerhard Hecht,Michael Menzel,Kosmos,2,,,,,,10,,30,45,,,,,,Die Legenden von Andor,,,,,,,,3.0,,,,,die-legenden-von-andor-chada-und-thorn,,
,Die Legenden von Andor: Der Kampf um Cavern,2014,,Michael Menzel,Michael Menzel,Kosmos,2,6,,,,,14,,,,,,,,,,,,,,,,,3.0,,,,,die-legenden-von-andor-der-kampf-um-cavern,,
,Die Legenden von Andor: Der Sternenschild,2013,,Michael Menzel,Michael Menzel,Kosmos,2,4,,,,,10,,60,90,,,,,,,,,,,,,,3.0,,,,,die-legenden-von-andor-der-sternenschild,,
,Die Legenden von Andor: Die letzte Hoffnung,2016,,Michael Menzel,Michael Menzel,Kosmos,2,4,,,,,10,,60,90,,,,,,Die Legenden von Andor,,,,,,,,3.0,,,,,die-legenden-von-andor-die-letzte-hoffnung,,
,Die Legenden von Andor: Die Reise in den Norden,2014,,Michael Menzel,Michael Menzel,Kosmos,2,4,,,,,10,,60,90,,,,,,,,,,,,,,3.0,,,,,die-legenden-von-andor-die-reise-in-den-norden,,
,Die Legenden von Andor: Die verschollenen Legenden - Alte Geister,2018,,"Dorothea Michels,Matthias Miller",Michael Menzel,Kosmos,2,4,,,,,10,,60,90,,,,,,,,,,,,,,3.0,,,,,die-legenden-von-andor-die-verschollenen-legenden-alte-geister,,
,Die Legenden von Andor: Dunkle Helden,2017,,Michael Menzel,Michael Menzel,Kosmos,2,6,,,,,10,,60,90,,,,,,,,,,,,,,3.0,,,,,die-legenden-von-andor-dunkle-helden,,
,Die Legenden von Andor: Neue Helden,2014,,Michael Menzel,Michael Menzel,Kosmos,2,6,,,,,10,,75,100,,,,,,,,,,,,,,3.0,,,,,die-legenden-von-andor-neue-helden,,
,Die Legenden von Andor: Orfen-Heldentafel,2012,,Michael Menzel,Michael Menzel,Kosmos,2,4,,,,,10,,60,90,,,,,,,,,,,,,,3.0,,,,,die-legenden-von-andor-orfen-heldentafel,,
,Die Legenden von Blue Moon,2014,,Reiner Knizia,Brian Schomburg,"Heidelberger Spieleverlag,Fantasy Flight Games",2,,,,,,14,,30,45,,,,,,Blue Moon,,,,,,,,3.0,,,,,die-legenden-von-blue-moon,,
,Die Lese-Ratte,2018,,Klaus Kreowski,Michael Menzel,Ravensburger Spieleverlag,1,4,,,,,6,,20,30,,,,,,,,,,,,,,1.0,,,,,die-lese-ratte,,
,Die Leuchtturmarchitekten,1995,,Thomas Wevers,Reinelt Kasimir,Piatnik,2,4,,,,,12,,30,40,,,,,,,,,,,,,,2.0,,,,,die-leuchtturmarchitekten,,
,Die Logikpiraten,2014,,Wolfgang Dirscherl,Gabriela Silveira,Ravensburger Spieleverlag,1,4,,,,,5,,20,30,,,,,,,,,,,,,,2.0,,,,,die-logikpiraten,,
,Die Macher,1997,,Karl-Heinz Schmiel,Marcus Gschwendtner,Hans im Glück Verlag,3,5,,,,,14,,240,300,,,,,,,,,,,,,,5.0,,,,,die-macher,,
,Die Mäusebande,1996,,Heinz Meister,,Haba-Habermaaß GmbH,2,4,,,,,4,,15,30,,,,,,,,,,,,,,3.0,,,,,die-maeusebande,,
,Die Magier von Pangea,2001,,Ralf Burkert,Elena Obermüller,Queen Games,2,4,,,,,10,,60,60,,,,,,,,,,,,,,3.0,,,,,die-magier-von-pangea,,
,Die magische Zahnfee,2019,,,,Jumbo Spiele GmbH,2,4,,,,,4,,,,,,,,,,,,,,,,,1.0,,,,,die-magische-zahnfee,,
,Die Maske,1993,,Julian Lorenz,,Perner Produktions GmbH,1,12,,,,,8,,10,20,,,,,,,,,,,,,,1.0,,,,,die-maske,,
,Die Maulwurf Company,1995,,"Virginia Charves,Bertram Kaes",Walter Pepperle,Ravensburger Spieleverlag,2,4,,,,,8,,30,30,,,,,,Die Maulwurf Company,,,,,,,,2.0,,,,,die-maulwurf-company,,
,Die Maus im Nacken,1996,,Manfred Ludwig,,Goldsieber,2,4,,,,,7,,30,60,,,,,,,,,,,,,,3.0,,,,,die-maus-im-nacken,,
,Die Maus: Mausefalle,2013,,Ingeborg Ahrenkiel,,Schmidt Spiele,2,6,,,,,4,,10,10,,,,,,Die Maus,,,,,,,,1.0,,,,,die-maus-mausefalle,,
,Die Maus: Mausefalle - Reisespiel,2016,,Ingeborg Ahrenkiel,,Schmidt Spiele,2,4,,,,,4,,10,15,,,,,,Die Maus,,,,,,,,1.0,,,,,die-maus-mausefalle-reisespiel,,
,Die Maus: Reise durch Deutschland,2015,,Reiner Knizia,,Schmidt Spiele,2,4,,,,,6,,20,25,,,,,,Die Maus,,,,,,,,2.0,,,,,die-maus-reise-durch-deutschland,,
,Die Mumien des Pharao,2017,,Gunter Baars,,Ravensburger Spieleverlag,1,4,,,,,8,,30,40,,,,,,,,,,,,,,2.0,,,,,die-mumien-des-pharao,,
,Die Nationalmannschaft 2018 Memory,2018,,"Heinrich Hurter,William Hurter",,Ravensburger Spieleverlag,2,6,,,,,4,,20,30,,,,,,Memory-Lizenzausgaben,,,,,,,,2.0,,,,,die-nationalmannschaft-2018-memory,,
,Die neuen Entdecker,2001,,Klaus Teuber,Andreas Steiner,Kosmos,2,4,,,,,10,,90,120,,,,,,,,,,,,,,3.0,,,,,die-neuen-entdecker,,
,Die Omama im Apfelbaum,2016,,"Klemens Franz,Andrea Kattnig",,Piatnik,2,5,,,,,8,,20,25,,,,,,,,,,,,,,2.0,,,,,die-omama-im-apfelbaum,,
,Die Paläste von Carrara,2012,,"Wolfgang Kramer,Michael Kiesling",Franz Vohwinkel,Hans im Glück Verlag,2,4,,,,,10,,60,60,,,,,,,,,,,,,,3.0,,,,,die-palaeste-von-carrara,,
,Die Panzerknacker,2011,,Wolfgang Dirscherl,Andrea Mangold,IQ Spiele,2,5,,,,,8,,10,10,,,,,,,,,,,,,,1.0,,,,,die-panzerknacker,,
,Die Piraten der 7 Weltmeere,2015,,"Oleksandr Nevskiy,Oleg Sidorenko",,"IGames,2Geeks",2,4,,,,,8,,45,60,,,,,,,,,,,,,,3.0,,,,,die-piraten-der-7-weltmeere,,
,Die Portale von Molthar,2015,,Johannes Schmidauer-König,Dennis Lohausen,Amigo Spiel + Freizeit,2,5,,,,,10,,45,60,,,,,,,,,,,,,,2.0,,,,,die-portale-von-molthar,,
,Die Post ist da,2015,,Tim Rogasch,Michael Schober,Haba-Habermaaß GmbH,1,4,,,,,2,,5,10,,,,,,Meine ersten Spiele,,,,,,,,1.0,,,,,die-post-ist-da,,
,Die Prinzen von Machu Picchu,2008,,"Walther ""Mac"" Gerdts",Oliver Graute,PD-Verlag,2,5,,,,,12,,90,120,,,,,,,,,,,,,,3.0,,,,,die-prinzen-von-machu-picchu,,
,Die Pyramide des Krimsutep,2005,,,,Krimsus Krimskrams-Kiste,2,5,,,,,10,,75,90,,,,,,,,,,,,,,3.0,,,,,die-pyramide-des-krimsutep,,
,Die Quacksalber von Quedlinburg,2018,,Wolfgang Warsch,Dennis Lohausen,Schmidt Spiele,2,4,,,,,10,,45,60,,,,,,,,,,,,,,3.0,,,,,die-quacksalber-von-quedlinburg,,
,Die Quacksalber von Quedlinburg - Die Alchemisten,2020,,Wolfgang Warsch,,Schmidt Spiele,2,5,,,,,10,,45,45,,,,,,,,,,,,,,1.0,,,,,die-quacksalber-von-quedlinburg-die-alchemisten,,
,Die Quacksalber von Quedlinburg: Die Kräuterhexen,2019,,Wolfgang Warsch,Dennis Lohausen,Schmidt Spiele,2,5,,,,,10,,45,60,,,,,,,,,,,,,,3.0,,,,,die-quacksalber-von-quedlinburg-die-kraeuterhexen,,
,Die Ritter von der Haselnuß,1997,,Klaus Teuber,Gabriela Silveira,Goldsieber,2,4,,,,,6,,20,30,,,,,,,,,,,,,,2.0,,,,,die-ritter-von-der-haselnuss,,
,Die Rote Kathedrale,2021,,"Sheila Santos,Israel Cendrero","Pedro Soto,Chema Román",Kosmos,1,4,,,,,12,,50,80,,,,,,,,,,,,,,1.0,,,,,die-rote-kathedrale,,
,Die Säulen der Erde,2006,,"Michael Rieneck,Stefan Stadler",Michael Menzel,Kosmos,2,4,,,,,12,,90,120,,,,,,Die Säulen der Erde,,,,,,,,3.0,,,,,die-saeulen-der-erde,,
,Die Säulen der Erde: Das Kartenspiel,2010,,Michael Rieneck,Michael Menzel,Kosmos,3,4,,,,,10,,30,30,,,,,,Die Säulen der Erde,,,,,,,,2.0,,,,,die-saeulen-der-erde-das-kartenspiel,,
,Die Säulen der Erde: Die Erweiterung,2007,,"Michael Rieneck,Stefan Stadler",Michael Menzel,Kosmos,2,6,,,,,12,,90,120,,,,,,,,,,,,,,3.0,,,,,die-saeulen-der-erde-die-erweiterung,,
,Die Säulen der Erde: Duell der Baumeister,2009,,Stefan Feld,Michael Menzel,Kosmos,2,,,,,,10,,45,45,,,,,,Die Säulen der Erde,,,,,,,,2.0,,,,,die-saeulen-der-erde-duell-der-baumeister,,
,Die Säulen von Venedig,2006,,"Knut Happel,Christian Fiore",Christian Fiore,Goldsieber,2,6,,,,,9,,45,60,,,,,,,,,,,,,,3.0,,,,,die-saeulen-von-venedig,,
,Die Safeknacker,1996,,Stefan Dorra,Gunter Grossholz,Spielkartenfabrik Altenburg GmbH,3,5,,,,,10,,20,30,,,,,,,,,,,,,,2.0,,,,,die-safeknacker,,
,Die Schlacht der Dinosaurier,1993,,"Stephen Baker,Roger Ford",,Schmidt Spiele,2,4,,,,,10,,60,120,,,,,,Das Schwarze Auge,,,,,,,,2.0,,,,,die-schlacht-der-dinosaurier,,
,Die Schlangen von Delhi,1995,,Manfred Franz,Klaus Albrecht,Blatz Spiele,2,4,,,,,8,,30,45,,,,,,,,,,,,,,2.0,,,,,die-schlangen-von-delhi,,
,Die Schlösser des König Ludwig,2015,,Ted Alspach,"Keith Curtis,Ollin Timm","Bézier Games,Huch! & friends",1,4,,,,,13,,75,90,,,,,,,,,,,,,,2.0,,,,,die-schloesser-des-koenig-ludwig,,
,Die Schule der magischen Tiere; Licht aus!,2018,,Dirk Andreas Taube,Nina Dulleck,Kosmos,2,4,,,,,7,,,,,,,,,,,,,,,,,1.0,,,,,die-schule-der-magischen-tiere-licht-aus,,
,Die Seidenstraße,1998,,Hartmut Kommerell,,Schmidt Spiele,2,7,,,,,10,,60,90,,,,,,,,,,,,,,3.0,,,,,die-seidenstrasse,,
,Die Sendung mit dem Elefanten: Schiff Ahoi!,2018,,"Stefan Kloß,Anna Oppolzer",Bluguy,Kosmos,2,4,,,,,3,,15,20,,,,,,,,,,,,,,1.0,,,,,die-sendung-mit-dem-elefanten-schiff-ahoi,,
,Die sieben Siegel,2003,,Stefan Dorra,Oliver Freudenreich,Amigo Spiel + Freizeit,3,5,,,,,10,,30,45,,,,,,,,,,,,,,2.0,,,,,die-sieben-siegel,,
,Die sieben Weltwunder,1989,,"Johann Rüttinger,Michael Rüttinger","Johann Rüttinger,Michael Rüttinger",Noris Spiele,3,7,,,,,12,,60,90,,,,,,,,,,,,,,3.0,,,,,die-sieben-weltwunder,,
,Die Siedler von Catan: Das alte Ägypten,2014,,Klaus Teuber,Michael Menzel,Kosmos,3,4,,,,,10,,75,90,,,,,,Die Siedler von Catan,,,,,,,,3.0,,,,,die-siedler-von-catan-das-alte-aegypten,,
,Die Siedler von Catan - Das Kartenspiel,1996,,Klaus Teuber,Franz Vohwinkel,Kosmos,2,,,,,,10,,75,90,,,,,,Die Siedler von Catan,,,,,,,,2.0,,,,,die-siedler-von-catan-das-kartenspiel,,
,Die Siedler von Catan: Das schnelle Kartenspiel,2011,,Klaus Teuber,Michael Menzel,Kosmos,2,4,,,,,8,,30,60,,,,,,Die Siedler von Catan,,,,,,,,2.0,,,,,die-siedler-von-catan-das-schnelle-kartenspiel,,
,Die Siedler von Catan: Das Würfelspiel,2007,,Klaus Teuber,Tanja Donner,Kosmos,2,4,,,,,7,,20,40,,,,,,Die Siedler von Catan,,,,,,,,2.0,,,,,die-siedler-von-catan-das-wuerfelspiel,,
